id,text,category,score
3865,Memphis é um CRAQUE ABSURDO E o Yuri... A o Yuri Tá me dando uma raiva tão grande do Yuri,OFFENSIVE,0.6192806363105774
3866,E O HELICÓPTERO? OPERAÇÃO NA PENHA SEM HELICÓPTERO SÓ VAI PEGAR BUCHA AÍ NA MARÉ PINHEIRO VJ VCS USA HELICÓPTERO E LÁ NEM MORRO TEM PH E O DOBRO DE LÁ AINDA É MORRO É NÃO TEVE HELICÓPTERO PQ? VCS NEM DISFARÇAM MAIS NÉ NA CARA DE PAU MESMO VERGONHOSO,OFFENSIVE,0.8533520698547363
3867,E quem afirmou dentro da Igreja Católica o contrário disso?,NON_OFFENSIVE,0.0035066511482
3868,Escória do Brasil.,OFFENSIVE,0.9831299185752868
3869,Como assim o cara passou mal no graviton?????,NON_OFFENSIVE,0.0072571760974824
3870,"NET ME EXPLICA ISSO AQUI, EU TO COM MEDO DO QUE ACONTECEU ANTES DESSE ABRAÇO",NON_OFFENSIVE,0.3363164663314819
3871,Cerveja e café receita apreende R 3 milhões em produtos irregulares A Secretaria de Estado de Economia do Distrito Federal SeecDF realizou ações de fiscalização tributárias que resultaram em R 3 milhões de mercadorias irregulares apreendidos. As ações aconteceram,NON_OFFENSIVE,0.000496870430652
3872,Ação da Polícia? Quem escreveu isso?,NON_OFFENSIVE,0.0011589642381295
3873,A selfie que o maluco conseguiu na hora da comemoração do Foden. FODA!!,OFFENSIVE,0.9933797121047974
3874,"Velho, esse rapaz merece muito sucesso. Poucas pessoas devem saber o quão sofrido é doar uma medula óssea, é um procedimento cirúrgico doloroso, que oferece certo risco ao doador. Totalmente diferente de uma doação de sangue. Bacana q ele sabe q salvou uma vida aí.",NON_OFFENSIVE,0.0031049100216478
3875,eu penso essa é boa pra por o lixo kkkkk,OFFENSIVE,0.7837914824485779
3876,Obolsonarismo precisa de cada vez wagner rosarios do q de sergio moros,OFFENSIVE,0.6611005067825317
3877,Só o que sei é que Coréia do Sul é uma mãe pra condenar quem comete assédioestpro... Agora fuma um baseado pra vc ver... Sua carreira tá acabada... Ps. Não estou dizendo que ele era realmente culpado mas tem vários casos parecidos com este e que também foram absolvidos.,NON_OFFENSIVE,0.429224282503128
3878,"Quem não tá completamente cagado depois de ver isso aqui já pode entrar pro bope e ir trocar tiro no morro,pqp",OFFENSIVE,0.9870859980583192
3879,Congresso inimigo do povo! Congresso da bandidagem!,OFFENSIVE,0.6751111745834351
3880,amg vou te seguir pra eu não perder seu catálogo,NON_OFFENSIVE,0.054934311658144
3881,"Falou tudo, está na presidência, nos ministérios, no STF etc .",NON_OFFENSIVE,0.0035502987448126
3882,"Sempre assim , o povo é quem paga a conta ,não que as pessoas de Rio Bonito não mereçam,mas fazer palanque político com a desgraça alheia é típico de político brasileiro. Cadê o governador? Vai ficar só nas palavras bonita? Cadê o Lulis? Este pais é uma vergonha !",OFFENSIVE,0.7970460653305054
3883,"Não provou porra nenhuma, só não foi processada pq o MP achou a denúncia de calúnia muito genérica já q ela nunca disse quem do PT ofereceu a grana, pq obviamente era mentira! Essa aí é só mais uma picareta do Bolsonarismo!",OFFENSIVE,0.876017689704895
3884,Vai cagar Mulher patética,OFFENSIVE,0.9964097142219543
3885,"Primeiro tem que agradar o próprio partido e sua ideologia , depois se pensa na população e em resolver o problema Andréia Sady não tem noção do trabalho negativo que tenta fazer O povo não é mais bobo",OFFENSIVE,0.7650479078292847
3886,ai vsf queria q fosse verdade,NON_OFFENSIVE,0.0038132548797875
3887,É falta de respeito com o torcedor Tem nota essa merda nn,OFFENSIVE,0.9353399872779846
3888,"Após 3 anos e dois adiamentos, exPM que baleou e matou campeão de jiujítsu Leandro Lo vai a júri glo.bo4ovBoOJ",NON_OFFENSIVE,0.006103026214987
3889,"30 anos de COPs Progressos, obstáculos e planeta em perigo",NON_OFFENSIVE,0.0008191230590455
3890,"Antes de vocês darem esta notícia o Juca já havia dado, e com a ficha criminal de cada um",NON_OFFENSIVE,0.0046899886801838
3891,"Jogaram o futebol no lixo e defecaram na cara da moralidade. O cara deu uma rasteira em uma Bet e ensinou pra todo mundo que o crime compensa. Abriu um precedente, e junto uma escola que vai formar ainda muitos outros trambiqueiros!!!",NON_OFFENSIVE,0.1658082008361816
3892,"Em Léo cadê aquele cara chorando agora hein, cadê os artistas da globo que dizem lutar por uma vida melhor dos gays. Tudo bando de hipócritas",OFFENSIVE,0.98796808719635
3893,Cellbit colocou minha musica do coisa ruim pra tocar no hexatombe KKKKKKKKKK,OFFENSIVE,0.7190936207771301
3894,fodase o flamengo,OFFENSIVE,0.9888820052146912
3895,KAKAKAKAKAKAJAKAKA ai acervo eu to tão triste,NON_OFFENSIVE,0.1258099526166916
3896,E jornalista lixo ainda critica a polícia quando este envia o bandido pro colo do capeta,OFFENSIVE,0.9303225874900818
3897,"Quando o governo perde credibilidade na segurança pública, o cidadão perde o direito mais básico o de viver sem medo. Não há paz possível quando o Estado é complacente com o crime e hostil com quem trabalha.",NON_OFFENSIVE,0.003976060077548
3898,"Esse cara e o irmão dele agem como dois marginais, têm rede social, são arrogantes e debochados.",OFFENSIVE,0.9353157877922058
3899,até nas camisas nossa seleção não passa mais credibilidade,NON_OFFENSIVE,0.0069712549448013
3900,Já deram qntos passos até agora?,NON_OFFENSIVE,0.0135471411049366
3901,deram guaraná zero sacanagem vei,NON_OFFENSIVE,0.0909615755081176
3902,"Nunca vejo homem defendendo quem faz maldade, mas mulher sempre defende, biologia maldita que adora o mal",OFFENSIVE,0.7919400334358215
3903,"Que coisa, isso não aconteceria se ele tivesse que autorizar a ação da PF! Kkkkkk",NON_OFFENSIVE,0.0047459094785153
3904,Dois lixos que mereciam ser deportados do país,OFFENSIVE,0.8146263360977173
3905,Daqui pouco sai vídeo do rasgando a calcinha,NON_OFFENSIVE,0.0137458890676498
3906,o scooby que tirou a foto o bobalhão,OFFENSIVE,0.6362445950508118
3907,"Cedric, horrível. Nitidamente o cara não tem a menor condição de ser titular e vestir a camisa do São Paulo, manda embora, empresta, mas não insiste nesse cara, pelo bem do futebol do São Paulo. Bobadilla e Ferraresi péssimas partidas também, deixaram a desejar demais...",OFFENSIVE,0.578781247138977
3908,"Quem fala cultura marxista não deveria ter holofote algum, muito menos ser remunerado pelo o estado. É de uma idiotice gigantesca da palco pra chapéu de alumínio.",OFFENSIVE,0.9116948246955872
3909,É só não cometer crimes talkey,NON_OFFENSIVE,0.0136599568650126
3910,Armadilha de anis e anos atrás. Toma vergonha seu vagabundo,OFFENSIVE,0.8057821393013
3911,"Próximo é o caralho Povo bostileiro, 2025",OFFENSIVE,0.5432447791099548
3912,Essa senhora é o maior engodo da história do Brasil!,OFFENSIVE,0.774983286857605
3913,O Guga não deixa nem o cara falar parece o Faustão parece um jornalismo de desespero,NON_OFFENSIVE,0.0164135750383138
3914,Esse Moro deve ser escorraçado da vida pública,OFFENSIVE,0.923721432685852
3915,"Se vc analisar, só os bolsonarentos estão a favor do projeto em que o DERRITE DEFENDE O CRIME ORGANIZADO e objetiva tirar a PF das investigações. A pergunta que fica porque o bolsonarismo quer tanto proteger milicianos e os chefões do CV e do PCC?",NON_OFFENSIVE,0.0012144696665927
3916,"HOMENAGENS PARA HULK NA ARENA MRV! O craque do Galo marcou seu 500º gol, na última partida do Atlético, e o jogo de hoje tá cheio de dedicatórias para o grande ídolo do clube.",NON_OFFENSIVE,0.0047752154059708
3917,Ciro nojeir4 é golpista e corrupto.,OFFENSIVE,0.9671799540519714
3918,"Ele é muito palmeirense, te amo portuga e nem é pouco",NON_OFFENSIVE,0.0353322438895702
3919,Terror? O disse que eles são vítimas PT PARTIDO DOS TRAFICANTES PT PARTIDO DAS TREVAS,NON_OFFENSIVE,0.2192079275846481
3920,O típico velho ignorante .,OFFENSIVE,0.9914003610610962
3921,"E ANISTIA? Como você não precisa dela, pode deixarem morrer quem precisa?",OFFENSIVE,0.6957143545150757
3922,O Nepo Bastardo Vagabundo Traidor da Pátria correu pro chuveiro pra chorar em paz.,OFFENSIVE,0.9004151821136475
3923,"Lula e o ministro Fachin são os culpados, Lula tem medo do GLO e Facchin proibiu operações durante anos aqui no Rio de Janeiro. O STF apoiou o ministro.",NON_OFFENSIVE,0.0006283856346271
3924,"O pior q esses imbecis, não enxergam q policiais também morreram, para proteger crianças e adultos",OFFENSIVE,0.9856960773468018
3925,Vocês odeiam o Brasil ne? Puta que pariu,OFFENSIVE,0.9814562797546388
3926,Eu queria que o ChatGPT me ajudasse. Por que ele me aconselhou a me matar?,NON_OFFENSIVE,0.3499837815761566
3927,Chamou de burro e mal caráter,OFFENSIVE,0.8633644580841064
3928,Ciro governador,OFFENSIVE,0.6121224761009216
3929,"Crespo fica no São Paulo para 2026, mas exige saída de veteranos do time. Com contrato com o Tricolor até dezembro de 2026, Hernán Crespo propôs ao presidente Julio Casares uma profunda reformulação no elenco, com a dispensa ou venda da esmagadora maioria dos jogadores veteranos",NON_OFFENSIVE,0.0005031310138292
3930,"Vamos ser honestos? Eles criticam as tarifas em geral, sem particularizar o pais...",NON_OFFENSIVE,0.0009152757702395
3931,"Analisem as incoerências das opiniões PUBLICADAS, seus bandidos FDP.",OFFENSIVE,0.5855278372764587
3932,"Vasco e São Paulo perderam. Ótimo para o Corinthians. Depois do jogo contra o Ceará, tem confronto direto contra o rival na Neo Química Arena.",NON_OFFENSIVE,0.000563780660741
3933,"Nossa. Que perseguição, hein, amigão? Grande vítima que perdeu um post no twitter.",NON_OFFENSIVE,0.0096391951665282
3934,"Feliz Aniversário, presidente ! Juntos em 2026!",NON_OFFENSIVE,0.0006753992056474
3935,Olha o nível da seleção do Uruguai. Levando os reservas daqui.,NON_OFFENSIVE,0.0013646978186443
3936,Comemorar isso? Palmeiras vai pra uma final sem um time... vsf,NON_OFFENSIVE,0.0027851238846778
3937,Realmente é Gaza! Mataram inocentes por não ter competência para pegar só os culpados!,NON_OFFENSIVE,0.4538392126560211
3938,"A política do Estado do Rio de Janeiro chegou ao colapso! Ninguém aguenta mais. Iniciamos na sextafeira, em Nova Friburgo, uma maratona de 100 reuniões pelos 92 municípios do estado. No sábado foi em Sumidouro e Carmo. Domingo em Cachoeiras de Macacu e hoje foi na Capital. O auditório do Sindsprev ficou cheio para debater a conjuntura, pontos para um plano de governo e também para discutir se Glauber deve ser pré candidato a reeleição de Deputado Federal ou pré candidato a governador. O resultado dessa etapa pra escolha da précandidatura foi Governador 66 e deputado federal 34 Nesse encontro aprovada também a proposta de reestatização da Cedae para o programa de governo. Ainda nesse mês de novembro, teremos novas reuniões. Em breve, divulgamos o calendário nas nossas redes sociais. Sua participação é fundamental!",NON_OFFENSIVE,0.0004909638082608
3939,"Mas para o STF, as senhoras do 08 de janeiro são mais perigosas e o processo do Bolsonaro tem quem andar bemmmm rápido .",NON_OFFENSIVE,0.0259245298802852
3940,Lixo comunista,OFFENSIVE,0.9911342859268188
3941,"Enquanto o presidente do Brasil, na FLOP30 arrecadando corrupção.",NON_OFFENSIVE,0.0541657991707325
3942,"puta que pariu, é o melhor marketeiro do brasil, gabi",OFFENSIVE,0.9827739000320436
3943,"A pantera Cor de Rosa tá saidinha kkkkk Quer se mostrar importante e pra isso precisa mentir que estava almoçando com alguém importante, se isso não é carência de atenção eu não sei mais o que é",NON_OFFENSIVE,0.0242523401975631
3944,GUAXINIM CUIDADO O MACHADO TEM UM FELPS,OFFENSIVE,0.821488618850708
3945,Só discordo do último item. Ajudou sim a construir algo no país uma nova seita...,NON_OFFENSIVE,0.0008898404194042
3946,cansei de acreditar nas suas mentiras cavalo verde,OFFENSIVE,0.5711066722869873
3947,"Não vim trazer paz, vim trazer a espada comunista aborteiro boiola vagabundo. Cristo, jesus.",OFFENSIVE,0.8559237122535706
3948,Tempo de fazer história!,NON_OFFENSIVE,0.0007846427615731
3949,Absurdo essa convocação,NON_OFFENSIVE,0.0862417370080947
3950,"Ou Sr sauna. O Mauro Mendes nunca foi de direita e muito menos bolsonarista, ele é um remador ou menino da academia",NON_OFFENSIVE,0.0304816681891679
3951,abençoando a ficada e tirando todo metanol do open,NON_OFFENSIVE,0.240270659327507
3952,Time podre o foda é que não dá pra usar a base pq O FUDIDO DO VENDEU A BASE POR MIXARIA,OFFENSIVE,0.9879702925682068
3953,"Essa raça é como barata , morre um nasce 10.",OFFENSIVE,0.7721343636512756
3954,Atrapalha pra caramba! Só ajuda quem é inseguro.,OFFENSIVE,0.60310959815979
3955,BOM DIA PATRIOTAS... Exatamente... Temos que sempre defender o CORRETO... A treta em Santa Catarina Só tem UM CULPADO...,OFFENSIVE,0.6603899002075195
3956,"Kkkkkkkkkk ah, a esquerdopata ! Só as PESQUISAS INTERNAS, que ficam só entre a quadrilha Lulista, são verdadeiras! LULA PRESIDENTE DOS NARCOTERRORISTAS! LIBERTEM BOLSONARO",OFFENSIVE,0.957912027835846
3957,Dinovo esse ladrão!!,OFFENSIVE,0.8881168365478516
3958,Trump ha dicho que no negocia con narcos,NON_OFFENSIVE,0.1815053522586822
3959,"O sport não, O próprio ataque do Flamengo que ta complicando, vão perder gols assim la na puta que pariu.",OFFENSIVE,0.9131828546524048
3960,"eh sexualmente, pois se nao fosse seria vou dizer DA onde vou pular, nao aonde vou pular",OFFENSIVE,0.5687307119369507
3961,"Nvidia, a empresa mais valiosa do mundo, revela sua visão para o futuro",NON_OFFENSIVE,0.0005873061600141
3962,Efeito suspensivo eterno,NON_OFFENSIVE,0.0009668021812103
3963,Discurso AINNNN GENTE VIOLÊNCIA NÃO RESOLVE. Realidade Chama aquele antigo chefe do BOPE e os 4 melhores policiais dele para escoltarem minha muie no shopping.,OFFENSIVE,0.5157163143157959
3964,Vai ceder facin facin quando Ford atracar na praia de Caracas.,NON_OFFENSIVE,0.1765076071023941
3965,"Nossa, dá nojo de tanto mimimi. Golpistas na Papuda. Lula foi preso, sem fazer mimimi. Homem com H é não um verme vomitão!",OFFENSIVE,0.668747067451477
3966,NOOOOO JINNIEE,NON_OFFENSIVE,0.0035778386518359
3967,Vamos falar da família de ladrões do presidente,OFFENSIVE,0.9287673234939576
3968,Ninguém aguenta mais esse micoso nesse site,OFFENSIVE,0.8161470293998718
3969,"Vamos lá Guga, cadê os 33 milhões que sua mãe desviou do INCRA, seja homem fale isso pra nós, ou você vai fugir da pergunta como todo covarde faz.",OFFENSIVE,0.6473345756530762
3970,"Quem diria que tirar um monte de viciado e nóia da região faz cair um pouco a criminalidade hein... Agora você imagina se colocar assaltante, traficante, estuprador, assassino e todo tipo de escória atrás das grades por um longo período ou pelo resto da vida se não melhora isso.",OFFENSIVE,0.89197838306427
3971,Shutdown nos EUA Entenda em seis pontos o acordo preliminar para destravar governo americano,NON_OFFENSIVE,0.0113635081797838
3972,"Se ela tivesse falado p os assaltantes q era enteada do inelegível maldito e filha da job,eles nao tinham roubado o celular dela. Eles são mt conhecido nesse meio,se bem q eles gostam de roubar joias.",OFFENSIVE,0.8619930148124695
3973,esse sujeito não era pra ter sido cassado? O que houve?,NON_OFFENSIVE,0.0171076580882072
3974,A maior que temos,NON_OFFENSIVE,0.0031742681749165
3975,"Surpreendente seria se NÃO roubassem. Isso não é um governo, é um REGIME tocado por uma QUADRILHA em todos os níveis hierárquicos. A mensagem ao crime é clara, vai com tudo que não dá nada.",NON_OFFENSIVE,0.0226998683065176
3976,"Ricardo Tapumes só prioriza construtoras, não o povo nem a natureza",NON_OFFENSIVE,0.0013545454712584
3977,"Os caras pensam que a gente é otário, mudaram por causa da pressão popular!!",OFFENSIVE,0.7411284446716309
3978,Expominas será palco da festa Inevitável com Bruno Marrone e Dino Fonseca soubh.uai.com.bragendaeventos,NON_OFFENSIVE,0.0010051156859844
3979,"À imprena instiga um radical esquerdista muçulmano, mas esquece que, também será vítima",OFFENSIVE,0.7937048673629761
3980,eu antes e depois de esperar a 5ª temporada,NON_OFFENSIVE,0.0011121210409328
3981,"Sim, um grande pateta.",OFFENSIVE,0.8670032024383545
3982,Série de merda pqp Tem que ter fezes demais na cabeça pra gostar de um chorume desse Direção ruim atores ruins,OFFENSIVE,0.9858254790306092
3983,Por isso e pela maneira que esses palhaços se acham os melhores da LATAM tendo a vida sociofinanceira que têm...,OFFENSIVE,0.9016567468643188
3984,E ainda saiu chutando copo dágua perto do banco e molhando os reservas O CARA TIRANDO O TIME TODO PRA MERDA AHAHAHA,OFFENSIVE,0.9441697001457214
3985,Ei um kilo de carne da vinte comer?,NON_OFFENSIVE,0.0012142430059611
3986,10 seus ridículos! qualquer peido estadunidense vcs tão dando 10 malditos,OFFENSIVE,0.9970364570617676
3987,"Eu , tentando explicar , de outra forma",NON_OFFENSIVE,0.0015466758050024
3988,os cara desenharam o que eu tava tentando te explicar kkkk não tô te chamando de otário pfvr,OFFENSIVE,0.8866125345230103
3989,Tu é o diabo AKAKAKAKAKAKKAKAKAKAJAKAKKAJAKAK,OFFENSIVE,0.9273516535758972
3990,Que personagem triste. Tipo de personagem esquisito que sofre bullying na escola e sem amigos. Kk,NON_OFFENSIVE,0.2183743715286255
3991,Vai ficar chorando até quando?,NON_OFFENSIVE,0.0233733505010604
3992,"LAMENTÁVEL! O técnico do Inter, Ramón Díaz, fez esse comentário machista após o empate do Colorado contra o Bahia no Brasileirão Betano. Não há mais espaço para preconceito no futebol. O esporte é para todos os gêneros!",NON_OFFENSIVE,0.0018231804715469
3993,Gilmar dá boasvindas a Fux na 2ª Turma e alfineta sobre Lava Jato,NON_OFFENSIVE,0.0063903159461915
3994,Você é um ícone,NON_OFFENSIVE,0.3508831262588501
3995,Queremos ele sendo gay e tirando a roupa em todas as cenas,OFFENSIVE,0.908656120300293
3996,Esse vagabundo sabe que essa fama não dura até o próximo confronto. Ele tem duas opções e a segunda é a única possível 1 subir o morro e matar sem critérios como foi há pouco. E matar policial também. 2 ficar de 4 e pedir benção pro Lula. Não tem segredo.,OFFENSIVE,0.8243817090988159
3997,Tá todo mundo falando mulher desse grande gostoso delicioso saboroso,OFFENSIVE,0.5553920269012451
3998,Pro judiciário barrar de novo?,NON_OFFENSIVE,0.0012828569160774
3999,"Vim aqui mandar recado pra velha Carmen que disse Voto impresso viola os eleitores. Olha aqui, o que me viola e afronta são vocês. Nunca a prova que meu voto foi pra quem eu queria seria uma afronta. Só um cretino com 1 neurônio poderia achar isso. Não foi eleita pra falar",OFFENSIVE,0.9512611627578736
4000,o emi tá tão grande,NON_OFFENSIVE,0.0424091145396232
4001,"Estes SertanOjos estão no setor outros recursos públicos, não estão qualificados na lei Rouanet. Mas o gado finje não ver. São hipócritas.",OFFENSIVE,0.9868436455726624
4002,Que mulher feia do caralho. Cabeça do tamanho de um Fusca.,OFFENSIVE,0.9865747094154358
4003,OI LINDO TE AMO VC É MT LINDO PARECE ATÉ UMA PAÇOCA,OFFENSIVE,0.6955346465110779
4004,DEVE TER TOMADO DA ÁGUA DO LULA,OFFENSIVE,0.5024524331092834
4005,é muito monstro. Tá muito além desse povo.,OFFENSIVE,0.850257158279419
4006,Se fosse o Corinthians falido vcs nao virava nunca,NON_OFFENSIVE,0.0600874423980712
4007,Ehhh Moro tu é um estrambelhado,OFFENSIVE,0.9371023178100586
4008,Reunião da gangue pra combinar crimes,NON_OFFENSIVE,0.0154685704037547
4009,"O Fim do Neymar é patético, mas o fim do Santos é mais patético ainda. Neymar saiu reclamando, botou pressão pra cima do tecnico e foi direto pra o vestiário enquanto toma 3. O cara patético em fim de carreira manda e desmanda no clube. Santos acabou, que bagulho patético.",OFFENSIVE,0.9824330806732178
4010,Lembra da ECO 92 no Rio de Janeiro? A hipocrisia e a farsa continuam...,OFFENSIVE,0.5663238763809204
4011,"Cala a boca porra, cê usa bot pra ser minimamente relevante kkkkkkkk pode falar nada",OFFENSIVE,0.9947448968887328
4012,"TEM A VER COM COVARDIA, FROUXIDÃO E PREVARICAÇÃO, O TAL OLAVO AMEAÇOU COLOCAR PROCESSO CONTRA O FROUXO POR PREVARICAÇÃO...",OFFENSIVE,0.6091828942298889
4013,Parem de apoiar esse time sem vergonha,OFFENSIVE,0.6279605031013489
4014,Pt partidos dos traficantes,NON_OFFENSIVE,0.0161383971571922
4015,Qual o propósito desse tipo de matéria? Ser engraçado? Expor pessoas que passaram por problemas que já aconteceu com qualquer um? Fazer os alunos do Enem parecem idiotas? é o que? É piada estilo pânico na TV?,OFFENSIVE,0.8584161996841431
4016,NOOOO FLAMENGO QUE HACES??? ESA IBA A SER LA CALLE NIKE!,OFFENSIVE,0.663256824016571
4017,o veio ta louco,OFFENSIVE,0.730514407157898
4018,Toda força para o Oscar,NON_OFFENSIVE,0.0020273784175515
4019,Nicole e sua turma de de extrema direita. A eliminação deles faria o mundo melhor.,OFFENSIVE,0.7181380987167358
4020,Faltam para Flamengo e Palmeiras,NON_OFFENSIVE,0.0007471950957551
4021,O Kim conseguiu responder tudo sem responder nada.,NON_OFFENSIVE,0.0011176499538123
4022,Quando que esse bandid será cassado?? É tão vagabundo quanto a mae!,OFFENSIVE,0.9750256538391112
4023,O cara comparar judeus inocentes com bandidos que tocam terror na sociedade é uma coisa inacreditável. Que loucura.,OFFENSIVE,0.5094158053398132
4024,E a população que se fod,OFFENSIVE,0.9405427575111388
4025,GANHA ESSA PORRA,OFFENSIVE,0.9907767176628112
4026,Fora desgraçados. SAFiel Já.,OFFENSIVE,0.7934362292289734
4027,Amém. Que assim seja.,NON_OFFENSIVE,0.0016195264179259
4028,"Gente, consumam cinema brasileiro. Imagina poder citar no Enem um dos maiores filmes da década e sem precisar de migalha estadunidense.",NON_OFFENSIVE,0.0040724924765527
4029,"Te falar, prisão não é passeio no parque, tem regras, visita não é livre para qquer um não, hora quando qquer um quer ver o meliante. Se informe pra não passar vergonha. Ignorante.",OFFENSIVE,0.9695627093315125
4030,Isso acontece comigo também.,NON_OFFENSIVE,0.0014921316178515
4031,Brahma Dalena Brahma Ria Brahma Teus Antarctica Tólica Antarctica Nonico Itaipava Ticano,NON_OFFENSIVE,0.0010815117275342
4032,Faz o L... GLOBO LIXO. NarcoJornalismo,OFFENSIVE,0.8461471199989319
4033,nunca falha Se não guenta jogar pq desce pro play,NON_OFFENSIVE,0.010779995471239
4034,E o Brasil? Vagabundo,OFFENSIVE,0.676606297492981
4035,ENFIA ESSA BOLA NO GOL CARAI,OFFENSIVE,0.5328053832054138
4036,"Eu te amo, seu gato goleiro guerreiro gostoso!",OFFENSIVE,0.5725551247596741
4037,Minha militância... Minha ideologia... Me diz quem és e te direi com quem andas...,NON_OFFENSIVE,0.0038346634246408
4038,Este país é uma vergonha.,OFFENSIVE,0.9462490081787108
4039,Nunca veremos ONGs visitando ou ajudando as famílias dos policiais mortos ou das vítimas dos narcoterroristas. ONGs são mamadoras de bandidos.,OFFENSIVE,0.8071370124816895
4040,"Tem isso em todo canto, porém são só alguns que são burros de fato por apoiarem um lado preconceituoso, pq odiar alguém por ser diferente é a coisa mais burra existente",OFFENSIVE,0.9758478999137878
4041,meio theodore da sua parte,NON_OFFENSIVE,0.0637024119496345
4042,Qual a definição de bandido bom é bandido morto? Só vale p preto e favelado?,OFFENSIVE,0.5116918087005615
4043,"Putz! Alguém pode puxar a descarga, por favor? Tá fedendo demais.",OFFENSIVE,0.5702064633369446
4044,Tá querendo pika do mano e não tá sabendo pedir Adm? Bem que fui avisado que tricolor é tudo viado,OFFENSIVE,0.9100182056427002
4045,O rigor tem que começar não soltando criminosos .,NON_OFFENSIVE,0.0176566168665885
4046,"Derrite apresentou 3 textos diferentes do chamado projeto antifacção desde que foi anunciado relator na sextafeira. Eu, que estou deputado federal, não sei exatamente qual é o conteúdo que será votado no plenário. Isso é tática de quem não quer discussão aprofundada pra aprovar porcaria. Não dá!",OFFENSIVE,0.8329057693481445
4047,"Espero que todos fiquem bem E para quem esta de carro, evitem a marginal tiete, TUDO travado",NON_OFFENSIVE,0.39510577917099
4048,"É uma organização criminosa familiar, é de mamando a caducando!",OFFENSIVE,0.6484886407852173
4049,Dois lixos. E um deles é amigo do amigo e tá mais solto que intestino de Pato.,OFFENSIVE,0.5347359776496887
4050,Bagi vc tá um SABOR ARRASOU,OFFENSIVE,0.5082297921180725
4051,"Sem chuva! Vai dar bom, o campo não vai virar piscina hoje !Kkk",NON_OFFENSIVE,0.0011746421223506
4052,Por isso ele tem uma cabeça tão grande.,OFFENSIVE,0.5341370105743408
4053,"Concordo, o Brasil não merece um gênio como ele",NON_OFFENSIVE,0.4261139035224914
4054,O treinador anterior entregou 4 vitórias em 4 meses de trabalho.,NON_OFFENSIVE,0.0003420150314923
4055,Esse daí é louco,OFFENSIVE,0.6747962832450867
4056,"você tá entregando tudo prin, amando odiar a lucélia",OFFENSIVE,0.5241835713386536
4057,"Uma oração é o mesmo que conversar com uma pessoa, e assim se sentir mais ou próximo da pessoa com quem você fala, você conversa como se pudesse contar tudo, e depois de uma hora a noite antes de dormir, eu fico em paz e muito tranquilo. E oração tem resposta.",NON_OFFENSIVE,0.000532328733243
4058,Ta querendo voltar e não tá sabendo pedir a nação te espera,NON_OFFENSIVE,0.0119065260514616
4059,Jornalismo desonesto. Continuem.,NON_OFFENSIVE,0.2001889497041702
4060,Falou o cara que vota nesses bandidos,OFFENSIVE,0.8717054128646851
4061,FANDOMS CONTRA A PEDOFILIA CONGRESSO INIMIGO DAS CRIANÇAS CRIANÇA NÃO É MÃE ESTUPRADOR NÃO É PAI DIREITA APOIA PEDOFILIA PDL DA PEDOFILIA NÃO,OFFENSIVE,0.680740237236023
4062,"Mina burra do caralho, podia ter fugido e desaparecido pra sempre, mas resolveu mostrar que tava viva pros PM irem atrás na próxima operação.",OFFENSIVE,0.9617260098457336
4063,Filme chatissimo. Um porre,OFFENSIVE,0.9328726530075072
4064,Aquele do 8411???,NON_OFFENSIVE,0.0012564056087285
4065,"O rei , de novo , vai mandar no país ... Absurdo !!",NON_OFFENSIVE,0.4661020338535309
4066,Quem é esse djabo? 2x na minha TL falando de clt,NON_OFFENSIVE,0.0767612382769584
4067,E ainda não querem admitir que o Brasil JÁ É UM NARCOESTADO !? A Colômbia de Pablo Escobar estaria com inveja !,OFFENSIVE,0.547512412071228
4068,CONGRESSO DA BANDIDAGEM CONGRESSO INIMIGO DO POVO MOTTA E DERRITE PROTEGEM O CRIME,OFFENSIVE,0.6541328430175781
4069,"Saia da minha timeline, rachadinha de m... se manda, sem noção!!!",OFFENSIVE,0.6294189095497131
4070,chata pa caralho mermao pqp,OFFENSIVE,0.9751448035240172
4071,Os Psolistas atacam tanta a instituição família e o patriarcado que jurava que Boulos era um assexuado trans e pai de Pet. Essas desgraças não vivem o que pregam.,OFFENSIVE,0.9068291783332824
4072,o cara esta afetando seu cérebro mesmo hahahaha,OFFENSIVE,0.6141853928565979
4073,É pra ganhar bando de vagabundos,OFFENSIVE,0.5125661492347717
4074,Roubado pra caralho,OFFENSIVE,0.950655162334442
4075,ele respondendo na mesma hora sou ele,NON_OFFENSIVE,0.0116207031533122
4076,Prestaram muita atenção ao caso. Até chamaram os 2 lados para conversar no ministério...,NON_OFFENSIVE,0.0019981167279183
4077,"VOCÊ É NOSSA KAROLINE!!!!!? INDEPENDENTE DO Q VCS RESOLVAM, TU É MENGO",OFFENSIVE,0.7916792631149292
4078,Tem um blogueiro militante da globolixo que come espetinho de grilo! TomanuKu,NON_OFFENSIVE,0.1267906278371811
4079,"A péssima , vetezêra e baixa, vai ficar.",OFFENSIVE,0.8694153428077698
4080,"10h45 As condições meteorológicas permanecem favoráveis à ocorrência de chuvas intensas, acompanhadas de raios e rajadas de vento em Belo Horizonte.",NON_OFFENSIVE,0.0003818797704298
4081,Sonho bom é essa merda ai. Kkkkk,OFFENSIVE,0.9754180312156676
